published_result,published_phase,published_paradigm,source_kind,coverage_note,model,task,task family,success,token consumption,source_run,run_id,round_id,attempt_index,verify_status,input_tokens,output_tokens,worker_id,ledger_path
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,psf__requests-2317,psf/requests,false,20684,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_001_psf__requests-2317,1,1,FAIL,18702,1982,gpt-5.2-pro,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_001_psf__requests-2317/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,psf__requests-2317,psf/requests,false,19206,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_001_psf__requests-2317,2,2,FAIL,18820,386,gpt-5.2,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_001_psf__requests-2317/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,pydata__xarray-4094,pydata/xarray,false,115501,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_015_pydata__xarray-4094,1,1,FAIL,109501,6000,gpt-5.2-pro,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_015_pydata__xarray-4094/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,pydata__xarray-4094,pydata/xarray,false,110567,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_015_pydata__xarray-4094,2,2,FAIL,109551,1016,gpt-5.2,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_015_pydata__xarray-4094/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,pylint-dev__pylint-7080,pylint-dev/pylint,false,30264,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_006_pylint-dev__pylint-7080,1,1,FAIL,24264,6000,gpt-5.2-pro,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_006_pylint-dev__pylint-7080/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,anthropic:claude-opus-4-5-20251101,pylint-dev__pylint-7080,pylint-dev/pylint,false,31315,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_006_pylint-dev__pylint-7080,2,2,INFRA,30276,1039,claude-opus-4-5,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_006_pylint-dev__pylint-7080/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,pytest-dev__pytest-7490,pytest-dev/pytest,false,0,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_011_pytest-dev__pytest-7490,1,1,FAIL,0,0,gpt-5.2-pro,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_011_pytest-dev__pytest-7490/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,anthropic:claude-opus-4-5-20251101,pytest-dev__pytest-7490,pytest-dev/pytest,true,23337,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_011_pytest-dev__pytest-7490,2,2,PASS,22508,829,claude-opus-4-5,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_011_pytest-dev__pytest-7490/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,true,72897,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_016_scikit-learn__scikit-learn-10297,1,1,PASS,71569,1328,gpt-5.2-pro,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_016_scikit-learn__scikit-learn-10297/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,0,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_002_scikit-learn__scikit-learn-25747,1,1,FAIL,0,0,gpt-5.2-pro,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_002_scikit-learn__scikit-learn-25747/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,0,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_002_scikit-learn__scikit-learn-25747,2,2,FAIL,0,0,gpt-5.2,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_002_scikit-learn__scikit-learn-25747/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,sympy__sympy-17630,sympy/sympy,false,28832,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_008_sympy__sympy-17630,1,1,FAIL,22832,6000,gpt-5.2-pro,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_008_sympy__sympy-17630/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,anthropic:claude-opus-4-5-20251101,sympy__sympy-17630,sympy/sympy,false,29741,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_008_sympy__sympy-17630,2,2,INFRA,28243,1498,claude-opus-4-5,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_008_sympy__sympy-17630/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,sympy__sympy-21379,sympy/sympy,true,41557,exp2_central_shard01_offset002_limit016_20260409T033114Z,swebench_central_router_direct_penalty_010_sympy__sympy-21379,1,1,PASS,39025,2532,gpt-5.2-pro,runs/research/phase2/exp2_central_shard01_offset002_limit016_20260409T033114Z/swebench_central_router_direct_penalty_010_sympy__sympy-21379/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,astropy__astropy-14365,astropy/astropy,false,44639,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_003_astropy__astropy-14365,1,1,FAIL,43333,1306,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_003_astropy__astropy-14365/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,anthropic:claude-opus-4-5-20251101,astropy__astropy-14365,astropy/astropy,false,53672,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_003_astropy__astropy-14365,2,2,FAIL,52658,1014,claude-opus-4-5,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_003_astropy__astropy-14365/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,astropy__astropy-14995,astropy/astropy,true,37167,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_012_astropy__astropy-14995,1,1,PASS,33660,3507,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_012_astropy__astropy-14995/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,django__django-11099,django/django,true,5398,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_004_django__django-11099,1,1,PASS,4624,774,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_004_django__django-11099/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,django__django-11133,django/django,true,17286,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_016_django__django-11133,1,1,PASS,13983,3303,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_016_django__django-11133/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,django__django-14534,django/django,false,0,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_006_django__django-14534,1,1,FAIL,0,0,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_006_django__django-14534/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,anthropic:claude-opus-4-5-20251101,django__django-14534,django/django,true,59037,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_006_django__django-14534,2,2,PASS,58876,161,claude-opus-4-5,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_006_django__django-14534/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,django__django-15252,django/django,false,32535,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_007_django__django-15252,1,1,FAIL,26850,5685,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_007_django__django-15252/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,django__django-15252,django/django,false,28033,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_007_django__django-15252,2,2,FAIL,27023,1010,gpt-5.2,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_007_django__django-15252/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,django__django-15695,django/django,false,62058,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_008_django__django-15695,1,1,FAIL,56058,6000,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_008_django__django-15695/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,anthropic:claude-opus-4-5-20251101,django__django-15695,django/django,false,76746,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_008_django__django-15695,2,2,INFRA,75854,892,claude-opus-4-5,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_008_django__django-15695/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,0,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_005_matplotlib__matplotlib-24149,1,1,FAIL,0,0,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_005_matplotlib__matplotlib-24149/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,0,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_005_matplotlib__matplotlib-24149,2,2,INFRA,0,0,claude-opus-4-5,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_005_matplotlib__matplotlib-24149/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,pytest-dev__pytest-7432,pytest-dev/pytest,true,18016,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_013_pytest-dev__pytest-7432,1,1,PASS,13721,4295,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_013_pytest-dev__pytest-7432/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,0,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_001_sphinx-doc__sphinx-11445,1,1,FAIL,0,0,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_001_sphinx-doc__sphinx-11445/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,7959,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_001_sphinx-doc__sphinx-11445,2,2,FAIL,6999,960,gpt-5.2,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_001_sphinx-doc__sphinx-11445/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,sympy__sympy-12419,sympy/sympy,false,0,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_002_sympy__sympy-12419,1,1,FAIL,0,0,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_002_sympy__sympy-12419/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-12419,sympy/sympy,false,14500,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_002_sympy__sympy-12419,2,2,FAIL,13676,824,gpt-5.2,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_002_sympy__sympy-12419/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,sympy__sympy-12481,sympy/sympy,false,36010,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_014_sympy__sympy-12481,1,1,FAIL,31825,4185,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_014_sympy__sympy-12481/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-2025-12-11,sympy__sympy-12481,sympy/sympy,false,33052,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_014_sympy__sympy-12481,2,2,FAIL,31978,1074,gpt-5.2,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_014_sympy__sympy-12481/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,sympy__sympy-13031,sympy/sympy,true,25901,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_015_sympy__sympy-13031,1,1,PASS,21983,3918,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_015_sympy__sympy-13031/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,sympy__sympy-18199,sympy/sympy,false,55973,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_009_sympy__sympy-18199,1,1,FAIL,52213,3760,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_009_sympy__sympy-18199/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,anthropic:claude-opus-4-5-20251101,sympy__sympy-18199,sympy/sympy,false,63414,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_009_sympy__sympy-18199,2,2,FAIL,62868,546,claude-opus-4-5,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_009_sympy__sympy-18199/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,sympy__sympy-18698,sympy/sympy,false,110143,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_010_sympy__sympy-18698,1,1,FAIL,104143,6000,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_010_sympy__sympy-18698/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,anthropic:claude-opus-4-5-20251101,sympy__sympy-18698,sympy/sympy,true,128693,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_010_sympy__sympy-18698,2,2,PASS,128101,592,claude-opus-4-5,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_010_sympy__sympy-18698/ledger.jsonl
phase2b_central_router_matched_900s,Phase IIb,central_router_matched_900s,raw_ledger_exact,,openai:gpt-5.2-pro-2025-12-11,sympy__sympy-21612,sympy/sympy,true,32700,exp2_central_shard02_offset018_limit016_20260409T033114Z,swebench_central_router_direct_penalty_011_sympy__sympy-21612,1,1,PASS,30774,1926,gpt-5.2-pro,runs/research/phase2/exp2_central_shard02_offset018_limit016_20260409T033114Z/swebench_central_router_direct_penalty_011_sympy__sympy-21612/ledger.jsonl
