model,task,task family,success,token consumption,source_run,run_id,round_id,attempt_index,verify_status,input_tokens,output_tokens,worker_id,ledger_path
openai:gpt-5.2-2025-12-11,astropy__astropy-14995,astropy/astropy,false,35322,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_030_astropy__astropy-14995,3,2,INFRA,34319,1003,gpt-5.2,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_030_astropy__astropy-14995/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-10914,django/django,false,26475,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_015_django__django-10914,1,1,INFRA,24987,1488,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_015_django__django-10914/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,django__django-10914,django/django,false,22280,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_015_django__django-10914,3,2,INFRA,21248,1032,gpt-5.2-pro,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_015_django__django-10914/ledger.jsonl
anthropic:claude-opus-4-5-20251101,django__django-11099,django/django,false,6421,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_022_django__django-11099,1,1,INFRA,6096,325,claude-opus-4-5,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_022_django__django-11099/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-11099,django/django,false,7155,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_022_django__django-11099,3,2,INFRA,6123,1032,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_022_django__django-11099/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-11133,django/django,false,18936,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_034_django__django-11133,1,1,FAIL,17107,1829,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_034_django__django-11133/ledger.jsonl
anthropic:claude-opus-4-5-20251101,django__django-11133,django/django,false,18529,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_034_django__django-11133,3,2,INFRA,18337,192,claude-opus-4-5,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_034_django__django-11133/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-11179,django/django,false,10498,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_039_django__django-11179,1,1,INFRA,9768,730,gpt-5.2,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_039_django__django-11179/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-11179,django/django,false,18820,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_039_django__django-11179,3,2,INFRA,12824,5996,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_039_django__django-11179/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-11815,django/django,false,17299,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_043_django__django-11815,1,1,FAIL,14918,2381,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_043_django__django-11815/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-11815,django/django,false,13740,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_043_django__django-11815,3,2,INFRA,12542,1198,gpt-5.2,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_043_django__django-11815/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-11848,django/django,false,15310,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_011_django__django-11848,1,1,FAIL,12641,2669,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_011_django__django-11848/ledger.jsonl
openai:gpt-5-mini-2025-08-07,django__django-11848,django/django,false,12190,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_011_django__django-11848,3,2,INFRA,10736,1454,gpt-5-mini,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_011_django__django-11848/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-11964,django/django,false,10878,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_005_django__django-11964,1,1,INFRA,7214,3664,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_005_django__django-11964/ledger.jsonl
openai:gpt-5-mini-2025-08-07,django__django-11964,django/django,false,8252,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_005_django__django-11964,3,2,INFRA,6547,1705,gpt-5-mini,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_005_django__django-11964/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-11999,django/django,false,33228,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_046_django__django-11999,1,1,INFRA,29500,3728,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_046_django__django-11999/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-11999,django/django,false,24954,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_046_django__django-11999,3,2,INFRA,24252,702,gpt-5.2,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_046_django__django-11999/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-12125,django/django,false,16793,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_049_django__django-12125,1,1,INFRA,15102,1691,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_049_django__django-12125/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,django__django-12125,django/django,false,15819,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_049_django__django-12125,3,2,INFRA,12747,3072,gpt-5.2-pro,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_049_django__django-12125/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-12308,django/django,false,14730,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_007_django__django-12308,1,1,INFRA,12005,2725,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_007_django__django-12308/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-12308,django/django,false,10945,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_007_django__django-12308,3,2,INFRA,10114,831,gpt-5.2,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_007_django__django-12308/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-12708,django/django,false,63639,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_050_django__django-12708,1,1,INFRA,61172,2467,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_050_django__django-12708/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-12708,django/django,false,50126,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_050_django__django-12708,3,2,INFRA,49154,972,gpt-5.2,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_050_django__django-12708/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-14155,django/django,false,31318,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_009_django__django-14155,1,1,INFRA,27426,3892,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_009_django__django-14155/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,23533,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_009_django__django-14155,3,2,INFRA,22621,912,gpt-5.2,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_009_django__django-14155/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-14534,django/django,false,58906,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_024_django__django-14534,1,1,INFRA,55998,2908,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_024_django__django-14534/ledger.jsonl
openai:gpt-5.2-2025-12-11,django__django-14534,django/django,false,48606,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_024_django__django-14534,3,2,INFRA,47927,679,gpt-5.2,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_024_django__django-14534/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-15252,django/django,false,38869,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_025_django__django-15252,1,1,FAIL,32873,5996,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_025_django__django-15252/ledger.jsonl
openai:gpt-5-mini-2025-08-07,django__django-15252,django/django,false,30876,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_025_django__django-15252,3,2,INFRA,27349,3527,gpt-5-mini,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_025_django__django-15252/ledger.jsonl
openai:gpt-5-mini-2025-08-07,django__django-15695,django/django,false,59869,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_026_django__django-15695,1,1,FAIL,56286,3583,gpt-5-mini,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_026_django__django-15695/ledger.jsonl
google:models/gemini-3-pro-preview,django__django-15695,django/django,false,75048,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_026_django__django-15695,3,2,INFRA,72505,2543,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_026_django__django-15695/ledger.jsonl
google:models/gemini-3-pro-preview,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,167270,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_002_matplotlib__matplotlib-23299,1,1,INFRA,161826,5444,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_002_matplotlib__matplotlib-23299/ledger.jsonl
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,104182,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_002_matplotlib__matplotlib-23299,3,2,INFRA,103527,655,gpt-5.2,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_002_matplotlib__matplotlib-23299/ledger.jsonl
google:models/gemini-3-pro-preview,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,312502,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_016_matplotlib__matplotlib-23314,1,1,INFRA,311571,931,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_016_matplotlib__matplotlib-23314/ledger.jsonl
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,229177,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_016_matplotlib__matplotlib-23314,3,2,FAIL,228236,941,gpt-5-mini,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_016_matplotlib__matplotlib-23314/ledger.jsonl
google:models/gemini-3-pro-preview,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,206338,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_006_matplotlib__matplotlib-23476,1,1,INFRA,203943,2395,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_006_matplotlib__matplotlib-23476/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,145417,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_006_matplotlib__matplotlib-23476,3,2,FAIL,139417,6000,gpt-5.2-pro,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_006_matplotlib__matplotlib-23476/ledger.jsonl
google:models/gemini-3-pro-preview,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,344929,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_023_matplotlib__matplotlib-24149,1,1,INFRA,343736,1193,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_023_matplotlib__matplotlib-24149/ledger.jsonl
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,261210,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_023_matplotlib__matplotlib-24149,3,2,INFRA,259537,1673,gpt-5-mini,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_023_matplotlib__matplotlib-24149/ledger.jsonl
google:models/gemini-3-pro-preview,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,208882,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_035_matplotlib__matplotlib-24970,1,1,INFRA,206118,2764,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_035_matplotlib__matplotlib-24970/ledger.jsonl
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,142254,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_035_matplotlib__matplotlib-24970,3,2,INFRA,141607,647,gpt-5.2,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_035_matplotlib__matplotlib-24970/ledger.jsonl
google:models/gemini-3-pro-preview,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,178848,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_040_matplotlib__matplotlib-25311,1,1,INFRA,175189,3659,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_040_matplotlib__matplotlib-25311/ledger.jsonl
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,115266,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_040_matplotlib__matplotlib-25311,3,2,INFRA,114361,905,gpt-5.2,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_040_matplotlib__matplotlib-25311/ledger.jsonl
google:models/gemini-3-pro-preview,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,186294,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_044_matplotlib__matplotlib-25332,1,1,INFRA,181992,4302,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_044_matplotlib__matplotlib-25332/ledger.jsonl
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,122669,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_044_matplotlib__matplotlib-25332,3,2,FAIL,120689,1980,gpt-5-mini,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_044_matplotlib__matplotlib-25332/ledger.jsonl
google:models/gemini-3-pro-preview,psf__requests-2317,psf/requests,false,23896,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_003_psf__requests-2317,1,1,INFRA,23314,582,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_003_psf__requests-2317/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,psf__requests-2317,psf/requests,false,22402,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_003_psf__requests-2317,3,2,FAIL,19325,3077,gpt-5.2-pro,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_003_psf__requests-2317/ledger.jsonl
google:models/gemini-3-pro-preview,pydata__xarray-4094,pydata/xarray,false,146969,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_017_pydata__xarray-4094,1,1,FAIL,135253,11716,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_017_pydata__xarray-4094/ledger.jsonl
openai:gpt-5-mini-2025-08-07,pydata__xarray-4094,pydata/xarray,false,112897,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_017_pydata__xarray-4094,3,2,INFRA,109883,3014,gpt-5-mini,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_017_pydata__xarray-4094/ledger.jsonl
google:models/gemini-3-pro-preview,pylint-dev__pylint-7080,pylint-dev/pylint,false,32640,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_008_pylint-dev__pylint-7080,1,1,INFRA,30640,2000,gemini-3-pro-preview,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_008_pylint-dev__pylint-7080/ledger.jsonl
openai:gpt-5.2-pro-2025-12-11,pylint-dev__pylint-7080,pylint-dev/pylint,false,30228,exp2_market_matched_20260408T181658Z,swebench_market_direct_penalty_008_pylint-dev__pylint-7080,3,2,INFRA,24815,5413,gpt-5.2-pro,runs/research/phase2/exp2_market_matched_20260408T181658Z/swebench_market_direct_penalty_008_pylint-dev__pylint-7080/ledger.jsonl
